task,model,selection_case,seed,seed_slot,error_key,selected_error,summary_best_point,line_label,run_path,epoch,metric_value
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,19,0.872471095159136
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,24,0.7797165728848556
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,29,0.8977182959688121
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,34,0.7958183555767454
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,39,0.816985152918717
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,44,0.7575073273017489
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,49,0.78228949472822
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,54,0.7760260269559663
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,59,0.7243512868881226
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,64,0.8068568953152361
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,69,0.7546420909207443
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,74,0.7371737792574126
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,79,0.7338084989580614
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,84,0.7765297622516237
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,89,0.7433222521995676
task32,graphconv,case14_30_57,44,2,PBL Mean,0.7371737792574126,74,task32|graphconv|case14_30_57|seed=44|bp=74|err=0.737174,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task32/graphconv/seed=44_layers=15_lr=5e-4_33_260212_053942,94,0.751422163741342
task33,graphconv,case118_500,42,0,PBL Mean,17.331237494945526,19,task33|graphconv|case118_500|seed=42|bp=19|err=17.331237,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=42_layers=15_lr=1e-3_10_260212_180039,4,18.33486020565033
task33,graphconv,case118_500,42,0,PBL Mean,17.331237494945526,19,task33|graphconv|case118_500|seed=42|bp=19|err=17.331237,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=42_layers=15_lr=1e-3_10_260212_180039,9,18.16301639874776
task33,graphconv,case118_500,42,0,PBL Mean,17.331237494945526,19,task33|graphconv|case118_500|seed=42|bp=19|err=17.331237,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=42_layers=15_lr=1e-3_10_260212_180039,14,18.449945946534474
task33,graphconv,case118_500,42,0,PBL Mean,17.331237494945526,19,task33|graphconv|case118_500|seed=42|bp=19|err=17.331237,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=42_layers=15_lr=1e-3_10_260212_180039,19,17.331237494945526
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,4,20.01552188396454
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,9,18.319078505039215
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,14,19.732256174087524
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,19,19.95293726523717
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,24,21.16013604402542
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,29,18.68025275071462
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,34,18.577484329541523
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,39,17.64606014887492
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,44,17.992108066876728
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,49,16.12960781653722
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,54,16.204697728157043
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,59,16.214941799640656
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,64,16.78124262889226
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,69,16.428204854329426
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,74,18.88334894180298
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,79,17.543715914090473
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,84,18.262111206849415
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,89,17.19665253162384
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,94,19.146198173364002
task33,graphconv,case118_500,43,1,PBL Mean,17.626663227876026,99,task33|graphconv|case118_500|seed=43|bp=99|err=17.626663,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=43_layers=10_lr=1e-4_16_260212_225953,99,17.626663227876026
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,4,19.923761427402496
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,9,21.007497032483418
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,14,23.27929147084554
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,19,20.635065933068592
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,24,21.652427812417347
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,29,18.96514304478963
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,34,18.38433374961217
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,39,18.409815033276875
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,44,18.816050897041958
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,49,18.12657340367635
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,54,18.808535993099213
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,59,19.560694754123688
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,64,17.40883944431941
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,69,19.79004567861557
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,74,18.797411640485127
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,79,17.754294276237488
task33,graphconv,case118_500,44,2,PBL Mean,16.746922930081684,84,task33|graphconv|case118_500|seed=44|bp=84|err=16.746923,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task33/graphconv/seed=44_layers=15_lr=1e-4_32_260213_152803,84,16.746922930081684
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,4,8.372448875986297
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,9,8.309105061251541
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,14,8.574023631112329
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,19,8.733960747718811
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,24,8.186633358741629
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,29,7.064735883268817
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,34,7.998978205795946
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,39,7.996189137984967
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,44,5.819102295513811
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,49,7.987101238349388
task34,graphconv,case14_30_118,42,0,PBL Mean,7.998978205795946,34,task34|graphconv|case14_30_118|seed=42|bp=34|err=7.998978,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=42_case=case14_30_118_layers=15_lr=5e-3_46_260213_001456,54,7.642316978553246
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,4,6.916434339408217
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,9,6.200557447712997
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,14,8.440169280972974
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,19,8.619395545844373
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,24,7.812445482303357
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,29,6.870427842797904
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,34,9.446236067804797
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,39,7.884036121697261
task34,graphconv,case14_30_118,43,1,PBL Mean,7.812445482303357,24,task34|graphconv|case14_30_118|seed=43|bp=24|err=7.812445,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=43_case=case14_30_118_layers=15_lr=5e-3_94_260215_051139,44,8.019092058313303
task34,graphconv,case14_30_118,44,2,PBL Mean,7.12407968167601,4,task34|graphconv|case14_30_118|seed=44|bp=4|err=7.124080,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=44_case=case14_30_118_layers=15_lr=5e-3_142_260217_033020,4,7.12407968167601
task34,graphconv,case14_30_118,44,2,PBL Mean,7.12407968167601,4,task34|graphconv|case14_30_118|seed=44|bp=4|err=7.124080,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=44_case=case14_30_118_layers=15_lr=5e-3_142_260217_033020,9,8.088770068925003
task34,graphconv,case14_30_118,44,2,PBL Mean,7.12407968167601,4,task34|graphconv|case14_30_118|seed=44|bp=4|err=7.124080,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=44_case=case14_30_118_layers=15_lr=5e-3_142_260217_033020,14,7.16934583927023
task34,graphconv,case14_30_118,44,2,PBL Mean,7.12407968167601,4,task34|graphconv|case14_30_118|seed=44|bp=4|err=7.124080,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=44_case=case14_30_118_layers=15_lr=5e-3_142_260217_033020,19,6.22159200495687
task34,graphconv,case14_30_118,44,2,PBL Mean,7.12407968167601,4,task34|graphconv|case14_30_118|seed=44|bp=4|err=7.124080,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case14_30_118/seed=44_case=case14_30_118_layers=15_lr=5e-3_142_260217_033020,24,6.358511012175987
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,4,7.782204644433383
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,9,7.959570646286011
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,14,9.250948840174182
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,19,10.511530600745102
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,24,8.1091278627001
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,29,9.400149148086022
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,34,7.825140091879614
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,39,7.468814282581724
task34,graphconv,case30_57_118,42,0,PBL Mean,7.748164454410816,44,task34|graphconv|case30_57_118|seed=42|bp=44|err=7.748164,/mnt/home/donti-group-shared/ojas/pfdelta/runs/gen_feb0126/task34/graphconv/case30_57_118/seed=42_case=case30_57_118_layers=5_lr=1e-4_0_260211_042638,44,7.748164454410816
